StudentID,Name,Math,Science,English,History,Computer
S18064,Nicole Houston,55,82,93,57,100
S18065,Jamie Davis,83,65,45,31,85
S18066,Kelly Jenkins,59,39,78,53,100
S18067,Ryan Holmes,78,39,99,73,100
S18068,Toni Rodriguez,48,96,68,39,64
S18069,Matthew Ramos,59,40,85,93,100
S18070,Tami Castro,55,63,36,76,52
S18071,Diana Villarreal,47,37,63,76,81
S18072,Katherine Carlson,30,83,78,74,69
S18073,Stephanie Johnson,68,78,92,80,57
S18074,Michael Jennings,59,51,63,68,100
S18075,Krista Chase,47,93,74,59,70
S18076,Jessica Davis,99,37,99,51,62
S18077,Monica Scott,52,68,46,80,74
S18078,Aaron Dennis,56,60,62,98,54
S18079,Allison Alvarez MD,46,96,63,57,50
S18080,Stephen Brown,84,82,64,71,88
S18081,Stacy Brown,73,78,95,50,100
S18082,Rebecca Coleman PhD,74,82,31,91,65
S18083,Jacob Campbell,90,84,48,55,97
S18084,Christopher Robles,44,71,92,64,84
S18085,Matthew Johnson DDS,65,99,64,66,95
S18086,Jessica Wheeler,38,49,45,40,100
S18087,Angela Bailey,45,65,96,44,96
S18088,Summer Wilkerson,97,72,68,83,100
S18089,Cole Hooper,77,42,42,48,85
S18090,Danielle Winters,42,34,74,31,100
S18091,Jeffrey Daniels,33,30,40,87,71
S18092,Deborah Green,88,37,91,80,100
S18093,Jacqueline Noble,89,64,39,42,80
S18094,Nicholas Perry,67,64,32,76,100
S18095,Terry Matthews,41,42,53,48,99
S18096,Nicole Clarke,84,88,87,79,78
S18097,Nicole Hall,40,85,93,75,100
S18098,Bobby Andrews,47,38,43,98,100
S18099,John Serrano,71,52,85,81,100
S18100,Richard Hunter,54,61,82,44,60
S18101,Kevin Perry,88,62,79,68,87
S18102,Autumn Compton,49,34,85,47,93
S18103,Christopher Moody,74,72,41,86,61
S18104,Matthew Henry,74,99,92,99,100
S18105,Jillian Baker,53,47,85,49,87
S18106,Matthew Sparks,70,54,76,56,100
S18107,Sara Johnson,65,55,43,60,60
S18108,Jacob Welch,68,31,70,94,55
S18109,Justin Williamson,63,97,68,62,100
S18110,Bryan Anthony,39,54,54,88,95
S18111,Dr. Samantha Cummings,66,46,45,40,53
S18112,Michael Bruce,63,72,89,41,100
S18113,Eduardo Evans,75,98,40,82,56
S18114,Amy Fields,46,70,41,90,56
S18115,Kenneth Hurley,51,74,55,93,53
S18116,Timothy Travis,69,65,82,77,100
S18117,Michelle Franco,44,92,35,83,67
S18118,Seth Hensley,74,33,66,30,100
S18119,Johnny Todd,53,78,83,82,71
S18120,Michelle Simmons,78,85,69,52,100
S18121,Tracy Beasley,81,56,51,59,86
S18122,Adam Sandoval,47,30,67,89,97
S18123,Matthew Thomas,99,54,54,62,69
S18124,John Moreno,95,70,39,78,74
S18125,Tracy Duncan,52,86,91,55,92
S18126,Tabitha Hines,44,69,77,88,54
S18127,Ronald Willis,49,69,82,61,69
S18128,Benjamin Greer,48,85,84,43,90
S18129,Donald Henson,64,92,70,33,84
S18130,Jonathan Adams,64,60,69,65,100
S18131,Daniel Freeman,41,99,64,41,70
S18132,Anthony Ellis,95,75,39,35,88
S18133,Travis Hudson,98,97,50,51,62
S18134,Sandra Avila,32,76,53,52,55
S18135,Laura Hamilton,76,50,91,52,67
S18136,Lisa Rodriguez,80,92,58,53,57
S18137,Dr. Paul Hart,84,53,41,98,100
S18138,Stacey Miller,59,77,94,86,86
S18139,Dennis Barnes,45,92,31,59,55
S18140,Mrs. Judy Mendoza,92,98,58,71,63
S18141,Justin Martinez,64,57,49,88,100
S18142,Christopher Graham,35,93,32,67,100
S18143,Ashley Daniels,57,84,91,81,100
S18144,Heather Villarreal,86,80,47,84,68
S18145,Amy Green,35,52,74,40,100
S18146,Michelle Mcguire,47,48,47,81,84
S18147,Matthew Rush,69,73,84,36,91
S18148,Claudia Martin,63,94,59,37,100
S18149,Darren Davis,62,63,78,33,100
S18150,Daniel Morgan,41,48,53,54,55
S18151,Danielle Friedman,54,48,68,67,51
S18152,Johnathan Price,31,82,40,75,71
S18153,Gabriela Stewart,30,64,88,65,100
S18154,Christina Jackson,90,49,82,56,81
S18155,Lori Fitzgerald,60,41,47,69,54
S18156,Amanda Gardner,95,44,77,65,50
S18157,Thomas Johnson,45,91,54,63,100
S18158,Crystal Paul,58,74,73,77,100
S18159,Thomas Hodges,40,44,89,62,97
S18160,Ruben Stephens,42,95,33,88,70
S18161,Deborah Johnson DDS,39,33,69,64,77
S18162,Stephen Moody,40,51,68,64,52
S18163,Carmen Johnson,66,83,49,61,94
S18164,Amanda Wong,47,56,71,64,100
S18165,Todd Elliott,46,48,76,58,79
S18166,Robert Pena,56,72,80,48,72
S18167,Kelly Prince,70,38,43,41,100
S18168,David Garza,30,39,49,45,73
S18169,David Wright,90,99,30,35,75
S18170,Sydney Wang,66,75,93,33,100
S18171,Hannah Ramos,68,71,61,34,60
S18172,Emily Hebert,87,56,80,97,85
S18173,Richard Lewis,92,38,34,88,66
S18174,Zachary Romero,36,68,54,91,58
S18175,Jessica Haley,92,81,39,68,95
S18176,Jessica Anderson,30,49,43,34,100
S18177,James Jacobs,75,31,92,79,100
S18178,James Oneal,95,65,97,52,71
S18179,Gregory Wood,53,71,37,44,78
S18180,Kathryn Orozco,56,33,97,81,100
S18181,Brett Cohen,63,51,98,40,91
S18182,Alison Davis,41,31,50,36,100
S18183,Colleen Hicks,59,65,66,46,53
S18184,Meghan Gutierrez,47,55,57,43,73
S18185,Matthew Rodriguez,77,97,67,82,57
S18186,Christopher Nelson,73,69,42,86,100
S18187,Devon Malone,69,34,73,52,100
S18188,Kelly Hanson,89,42,94,47,89
S18189,Ashley Martinez,45,77,31,90,64
S18190,Brenda Garcia,48,32,89,82,54
S18191,Denise Gay,45,63,59,38,66
S18192,Angela Tran,59,71,47,85,78
S18193,Barbara Campos,79,75,54,71,65
S18194,Anthony Williamson,43,87,47,32,82
S18195,Jason Walsh,92,47,46,57,100
S18196,Mark Keller,98,69,58,46,93
S18197,Joseph Ramirez,79,63,43,92,100
S18198,Katherine Hill,87,75,73,30,88
S18199,Caitlin Nelson,55,91,46,42,82
S18200,Rodney Pineda,31,69,83,61,81
S18201,Diane Stout,74,71,54,36,53
S18202,David Alexander,34,74,66,56,76
S18203,Christopher Mack,46,36,73,41,100
S18204,Crystal Harding,33,98,62,91,91
S18205,Jonathan Donaldson,44,59,64,87,53
S18206,Mathew Munoz,33,52,52,88,70
S18207,Shawn Bell,78,79,71,90,82
S18208,Taylor Taylor,42,90,70,40,80
S18209,Christian Hays,34,99,82,71,100
S18210,Kimberly Graham,69,51,88,86,67
S18211,Robert Hernandez,57,47,71,66,61
S18212,Jacob Mcclain,63,73,84,85,100
S18213,Carolyn Dixon,45,84,63,85,94
S18214,Dr. Ronald Smith,75,34,88,57,100
S18215,Amanda Perry,44,86,65,52,93
S18216,George Weber,62,87,35,68,59
S18217,Vanessa Holloway,92,64,32,67,100
S18218,Jose Allen,35,44,70,51,53
S18219,Jenny Neal PhD,44,98,67,30,100
S18220,Jeffrey Gates,65,47,51,92,100
S18221,Tiffany Carson,92,56,88,90,100
S18222,Carla Stafford,63,96,98,72,65
S18223,Casey Jones,96,47,44,46,100
S18224,Aaron Fletcher MD,56,86,58,75,54
S18225,Jillian White,87,89,52,34,86
S18226,Marisa Curtis,32,74,80,97,100
S18227,Travis Smith,80,30,73,47,56
S18228,Lindsay Leonard,91,65,96,81,69
S18229,Jeremiah Gonzales,41,73,56,39,99
S18230,Scott Holmes,60,32,93,93,52
S18231,Daniel Martin,52,83,39,39,75
S18232,Mary Hickman,42,66,69,58,100
S18233,Charles Galvan,44,41,83,96,95
S18234,Jordan Nichols,90,32,63,39,88
S18235,Jay Johnson,81,89,45,48,100
S18236,Breanna Berger,37,89,43,41,67
S18237,Dana Ellis,33,39,34,45,64
S18238,Ryan English,50,82,37,49,77
S18239,Breanna Hahn DDS,65,49,59,65,96
S18240,Richard Wilcox,62,83,38,46,91
S18241,Joseph Logan,91,80,60,94,100
S18242,Stephanie Johnson,91,96,91,37,74
S18243,Danny Crawford,73,93,92,84,100
S18244,Taylor Banks,91,37,59,53,92
S18245,Lauren Garcia,61,83,97,66,94
S18246,Krystal Decker,39,95,64,81,92
S18247,Thomas Brown,66,51,70,58,63
S18248,John Swanson,67,98,38,47,63
S18249,David Buchanan,96,77,89,79,84
S18250,Christopher Smith,94,79,50,89,62
S18251,Willie Johnson,76,36,69,57,100
S18252,Michael Barrett,40,65,94,65,87
S18253,Daniel Lucero,98,64,71,85,65
S18254,David Torres,62,54,50,66,51
S18255,Michael Berg,43,45,50,43,58
S18256,Andrew White,30,73,83,60,100
S18257,Maureen Walls,50,94,45,36,55
S18258,Alexander Jones,60,60,63,36,77
S18259,Heather Walsh,49,35,51,96,89
S18260,Kimberly Foster PhD,48,89,40,45,100
S18261,Sierra Rodriguez,74,67,78,62,91
S18262,Angela Fleming MD,57,77,50,78,87
S18263,Michelle Wilson,91,53,79,99,74
S18264,Scott Ho MD,94,46,70,33,64
S18265,Anthony Garcia,77,47,63,74,74
S18266,Ernest Miller,39,86,56,48,72
S18267,Joseph Walker,81,79,52,56,100
S18268,Randall Smith,92,56,59,88,100
S18269,Colleen Wilson,82,63,83,89,78
S18270,Phillip Russo,47,68,96,76,100
S18271,Michael Mccarty,78,78,50,39,100
S18272,Sherri Thomas,84,40,95,42,100
S18273,Joshua Lewis,99,30,46,47,98
S18274,Darryl Jones,72,83,36,85,100
S18275,Joseph Morales,96,86,42,55,100
S18276,James Mckee,61,68,70,76,66
S18277,Craig Roberts,42,83,36,50,81
S18278,Sabrina Gross,86,30,40,59,100
S18279,Terri Estrada,84,84,48,57,57
S18280,Christopher Frost,48,52,86,31,83
S18281,Richard Martin,54,72,52,56,77
S18282,Daniel Valenzuela,65,85,81,80,60
S18283,Brent Mendez,33,78,46,76,100
S18284,Jason Charles,80,37,92,46,72
S18285,Brian Ewing,82,69,34,70,68
S18286,Rachel Diaz,52,38,53,49,63
S18287,Daryl Brown,43,70,49,74,77
S18288,Robert Huffman,52,75,44,66,62
S18289,Erin Robles,98,31,60,76,88
S18290,Michelle Gallagher,76,57,85,67,76
S18291,Christopher Smith,35,91,46,72,89
S18292,Lisa Bass,77,44,47,53,100
S18293,Corey Pratt,70,86,31,82,89
S18294,Cassandra Fields,61,61,56,33,100
S18295,Anthony Joyce,41,82,37,53,58
S18296,Samantha Thomas,32,96,54,90,89
S18297,Amanda Ferguson,54,53,88,74,100
S18298,Robert Howard,85,78,97,91,93
S18299,Michele Mitchell,52,88,64,55,50
S18300,Nicholas Mccall,51,46,70,78,100
S18301,Heather Leblanc,53,61,80,64,100
S18302,Kyle Figueroa,65,69,63,88,74
S18303,Jodi Greer,44,89,47,72,81
S18304,Sean Smith,50,58,38,85,100
S18305,Amanda Flowers,77,43,63,92,88
S18306,Rachel Sanders,45,32,35,53,93
S18307,George Smith,68,68,79,48,97
S18308,Ryan Bennett,49,30,82,44,61
S18309,Jennifer Bishop,75,84,89,74,80
S18310,Gordon Dixon,88,53,85,43,100
S18311,Lori Davidson,55,34,72,94,71
S18312,Alicia Ingram,90,97,95,84,66
S18313,Amanda Blankenship,55,77,54,66,67
S18314,Michelle Welch,53,92,59,49,100
S18315,Dr. Jonathan Espinoza Jr.,73,37,32,92,58
S18316,James Bailey,68,61,32,63,56
S18317,Judith Kirby,73,92,75,43,86
S18318,Katelyn Sweeney,78,46,71,44,81
S18319,Justin Owens,46,85,95,36,95
S18320,Christian Burke,70,58,53,70,96
S18321,Sarah Johnson,78,56,82,56,54
S18322,Tyler Warner,74,92,84,39,59
S18323,Timothy Brown,35,33,86,82,100
S18324,Mackenzie Hendricks,31,87,54,88,100
S18325,Mitchell Page,94,43,85,87,61
S18326,Tony Miller,60,79,31,86,82
S18327,Andrew Wiggins,99,60,61,92,86
S18328,Elizabeth Garcia,69,69,59,45,68
S18329,Gail Potter,34,66,78,61,93
S18330,Mary Price,70,92,83,37,98
S18331,Zachary Carter,72,44,79,45,100
S18332,Aaron Ball,53,40,45,42,66
S18333,Lisa Henderson,69,33,44,93,100
S18334,Matthew Williams,40,52,84,59,100
S18335,Jessica Brown,33,41,58,60,95
S18336,Douglas Huang,67,92,42,32,100
S18337,Sherry Carroll,75,71,77,93,100
S18338,Lauren Good,49,40,54,97,100
S18339,Patricia Bailey,39,78,88,78,100
S18340,Jessica Smith,49,65,59,36,69
S18341,Jason Guzman,58,64,35,59,69
S18342,Brooke Bell,30,43,62,55,90
S18343,Kimberly Gould,73,37,64,91,100
S18344,Gregory Jones,55,40,74,44,93
S18345,Joseph Hall,58,81,75,38,86
S18346,Zachary Carlson,82,88,41,98,60
S18347,Donald Smith,38,88,63,73,72
S18348,Duane Gonzalez,68,82,75,30,72
S18349,Teresa Wright,31,65,44,94,100
S18350,John Thomas,64,51,63,76,87
S18351,Jeffrey Long,76,82,89,86,52
S18352,James Perry,50,72,44,86,69
S18353,James Clements,90,50,95,68,88
S18354,Joseph Austin,81,77,84,89,100
S18355,Kelly Martin,34,65,52,79,69
S18356,David Frey,86,60,75,95,65
S18357,Tamara Brown,50,70,41,69,60
S18358,Amanda Pham,50,78,66,47,100
S18359,Dr. Alexandria Ramirez,56,53,46,31,100
S18360,Elizabeth Leon,83,95,98,44,77
S18361,Monique Obrien,68,97,50,45,76
S18362,Derek White,42,99,52,68,65
S18363,Andrea Walker,98,44,57,47,100
S18364,Joshua Lopez,55,69,63,94,60
S18365,Mark Williams,75,40,89,37,59
S18366,Mr. Justin Petty,64,87,58,43,67
S18367,Holly Drake,81,80,87,94,53
S18368,Benjamin Fox,31,94,61,53,51
S18369,Caleb Jones,32,90,68,47,100
S18370,Jill Horton,93,87,91,47,80
S18371,Ashley Matthews,91,64,34,87,96
S18372,Wanda Hall,54,77,86,99,57
S18373,Beth Santos,67,71,30,69,80
S18374,Alyssa Cruz,86,90,81,43,77
S18375,Natasha Buck,53,43,48,39,100
S18376,Christine Fisher,36,74,45,42,66
S18377,Kristina White,95,39,51,66,100
S18378,Cory Thomas,49,56,82,86,65
S18379,Scott Baker,44,93,75,67,82
S18380,Sandra Smith DDS,83,87,62,34,88
S18381,Marie Sawyer,92,30,67,69,69
S18382,Tiffany Roach,97,71,63,57,61
S18383,Mark Vargas,60,34,45,97,82
S18384,Mark Thompson,71,99,76,96,100
S18385,Shannon Walters,84,71,90,79,93
S18386,Michelle Diaz,64,89,98,69,71
S18387,Mary Young,34,75,89,71,60
S18388,Angela Tanner,99,38,67,43,50
S18389,April Ortiz,53,39,87,44,100
S18390,Yvette Rogers,69,55,56,91,100
S18391,Laura Hoffman,45,96,67,76,100
S18392,Marcus Shaw,53,73,91,39,60
S18393,Amber Williamson,30,57,35,70,100
S18394,Kyle Pierce,70,63,94,30,62
S18395,Cynthia Weaver,79,37,89,85,61
S18396,Kenneth Glover,52,41,92,62,52
S18397,Devon Cox,84,33,92,46,61
S18398,Emily Reed,37,46,48,35,51
S18399,Jacob Lee,83,41,96,77,100
S18400,Eric Drake,43,91,62,34,100
S18401,Margaret Wise,53,86,50,49,76
S18402,Robert Becker,87,95,83,57,93
S18403,Danielle Lloyd,78,90,83,46,100
S18404,Carrie Rojas,76,97,90,82,100
S18405,Vanessa Williams,36,62,88,93,65
S18406,David Roberson,56,85,33,82,70
S18407,Tiffany Hill,59,81,51,51,56
S18408,Caitlyn Williams,66,75,81,84,66
S18409,Mark Atkins,39,98,96,44,70
S18410,Timothy Ramos,62,83,63,38,60
S18411,Peter Riley,61,42,75,89,76
S18412,Casey Smith,98,99,93,56,100
S18413,Natalie Padilla,75,67,89,35,87
S18414,Megan Key,30,70,87,63,100
S18415,Jacqueline Fuller,99,35,45,89,55
S18416,Brett Stark,86,30,60,48,86
S18417,David Long,86,52,87,52,100
S18418,Makayla Harrison,43,97,39,53,55
S18419,Richard Carter,35,88,43,31,96
S18420,Diane White,58,81,42,78,55
S18421,Bonnie Turner,34,62,39,71,77
S18422,Brent Green,91,55,73,90,54
S18423,Peter Nichols,52,81,45,63,51
S18424,Rebekah Spencer,67,62,62,68,73
S18425,Michael Kelly,30,66,37,45,100
S18426,Kimberly Olson,69,58,45,90,59
S18427,Amanda Harris,46,68,55,99,74
S18428,Debbie Best,64,58,32,48,60
S18429,April Johnson,74,87,56,95,79
S18430,Aaron Roberts,58,88,67,67,81
S18431,Laura Cole,98,60,79,50,78
S18432,James Skinner,41,76,88,96,65
S18433,Frank Harris,68,79,44,78,70
S18434,Abigail Jacobson,71,55,53,86,53
S18435,Anthony Perez,83,31,46,99,51
S18436,Mrs. Stephanie Collier,88,62,39,64,100
S18437,Alexander Miller,99,95,30,80,79
S18438,John Phelps,49,85,62,54,100
S18439,Amanda Brown,77,99,32,33,70
S18440,Jason Hernandez,84,89,67,50,63
S18441,Kristine Gutierrez,32,36,69,68,94
S18442,Jared Rodriguez,41,68,38,41,95
S18443,Laura Smith,46,88,62,35,89
S18444,Monica Vargas,90,49,80,47,100
S18445,Laurie Luna,83,42,70,34,100
S18446,Chad Bradford Jr.,54,55,69,64,63
S18447,Jessica Sims,60,30,89,63,100
S18448,William Willis,81,98,46,63,100
S18449,Jennifer Benson,74,58,31,64,59
S18450,Kristin Jones,62,45,65,79,100
S18451,Laura Stephens,52,38,58,61,100
S18452,Alicia Deleon,80,65,33,55,83
S18453,Ryan Novak,42,96,86,76,100
S18454,Brian Kim,94,46,77,48,72
S18455,Leah Johnston,34,42,68,57,76
S18456,Barbara Davis,83,66,63,44,50
S18457,Stephanie Thompson,70,33,94,90,100
S18458,Cameron Figueroa,86,50,40,66,68
S18459,Heather Frost,67,96,73,51,76
S18460,Patricia Ramirez,49,97,97,71,61
S18461,Kenneth Hancock,80,51,64,98,54
S18462,Clinton Adams,72,62,35,43,58
S18463,Anita Nguyen,48,42,98,60,89
S18464,Mark Meza,63,65,46,55,88
S18465,Angel Chavez,58,76,64,74,88
S18466,Jeffery Smith,61,68,38,49,82
S18467,Carrie Simmons,30,83,93,86,100
S18468,Sarah Turner,55,90,46,75,99
S18469,Aaron Everett,97,85,35,55,54
S18470,Zachary Jones,66,65,72,39,54
S18471,Dr. Danielle Kelly,72,37,37,43,55
S18472,Jennifer Nicholson,81,42,66,53,100
S18473,Brian Hunter,92,76,52,38,68
S18474,Samuel Martinez,76,56,67,48,100
S18475,Amanda Barnes,62,57,31,54,100
S18476,Cheryl Blevins,82,34,34,39,94
S18477,Christine Rodriguez,81,94,48,49,100
S18478,Anthony Becker,46,60,69,64,100
S18479,Christopher Luna,93,84,83,42,100
S18480,Michael Vargas,62,89,47,34,89
S18481,Heather Sanchez,34,47,37,67,50
S18482,Devin Garcia,31,35,77,59,64
S18483,Lynn Wilson,74,89,54,63,100
S18484,Yolanda Chavez,58,38,80,89,93
S18485,Oscar Bryant DVM,43,74,47,41,62
S18486,Adam Scott,39,68,42,70,100
S18487,Heidi Adams,37,90,36,68,73
S18488,Barry Wood MD,38,84,92,54,94
S18489,Ashley Morrow,58,47,77,56,91
S18490,Wendy Mcmillan,46,62,44,94,99
S18491,Faith Reed,60,74,60,56,100
S18492,Terry White,62,52,65,64,80
S18493,Julia Howell,32,36,31,44,92
S18494,Kimberly Ruiz,85,90,60,49,65
S18495,Melissa Colon,37,33,37,46,90
S18496,James Stevens,81,39,98,92,100
S18497,Edward Sellers,31,95,56,63,99
S18498,Deborah Simpson,61,62,50,37,67
S18499,Bianca Garcia,85,93,93,50,64
S18500,Michelle Brown,97,56,63,98,86
S18501,Tanya Martinez,70,54,73,83,55
S18502,John Valenzuela,69,43,70,89,87
S18503,Robert Butler,42,50,96,81,100
S18504,Tina Schmidt,67,94,64,34,65
S18505,Ashley Adkins,37,43,55,98,68
S18506,Stephanie Bowers,32,48,51,73,98
S18507,Tracey Green,64,93,51,30,66
S18508,Scott Murphy,45,90,96,53,71
S18509,Kevin Moran,95,39,91,53,61
S18510,Stefanie Reese,71,63,68,64,100
S18511,Kristine Holt,53,71,36,61,73
S18512,Christopher Peterson,43,52,47,32,77
S18513,Madison Chang,92,54,83,58,100
S18514,Lisa Williamson,54,63,85,51,57
S18515,Carlos Patterson,35,92,32,72,69
S18516,Sean Campbell,74,80,92,45,96
S18517,Kimberly Henry,97,91,79,56,90
S18518,Andrew Anthony,83,59,48,67,100
S18519,Christopher Bennett,68,81,67,99,76
S18520,Theresa Hernandez,83,65,64,37,100
S18521,Christopher Morales,65,90,59,35,52
S18522,Annette Beasley,30,38,65,31,53
S18523,Kyle Soto,38,55,92,56,87
S18524,Brian Sosa,83,71,44,88,89
S18525,Taylor Sullivan,88,91,36,64,75
S18526,Mary Soto,39,49,61,90,56
S18527,Brooke Clayton,56,76,34,75,80
S18528,Shawn Lynch,35,40,96,51,84
S18529,Brenda Porter,30,34,77,74,100
S18530,Belinda Johnson,78,89,64,45,51
S18531,Christina Peterson DVM,73,84,57,51,78
S18532,Kelly Glover,84,58,75,48,100
S18533,Daniel Williams,72,70,90,49,65
S18534,Darlene Williams,79,64,62,75,98
S18535,Shelley Mccarthy,33,38,30,53,89
S18536,Shelia Gomez,62,72,75,37,65
S18537,Hannah Chambers,78,42,44,32,99
S18538,Courtney Wheeler,42,83,71,51,89
S18539,Kimberly Brooks,66,52,85,96,85
S18540,James Black,67,59,72,59,63
S18541,Sherry Smith,31,85,88,37,59
S18542,Shannon Rodriguez DDS,85,62,90,66,57
S18543,Jesse Bailey,93,44,46,45,82
S18544,Patrick Cochran,74,99,31,91,100
S18545,Michele Gentry,40,36,44,51,100
S18546,Robert Davis,68,76,78,58,64
S18547,Ryan Buck,56,71,38,95,77
S18548,Alexa Garcia,85,58,32,82,62
S18549,Joseph Rios,57,55,68,51,82
S18550,Paula Garner,88,34,30,39,75
S18551,Alyssa Castillo,38,57,86,77,100
S18552,Andres Scott,34,37,78,66,87
S18553,Richard Lang,45,63,41,77,64
S18554,Daniel Garcia,74,94,58,89,87
S18555,Danielle Oliver,93,63,64,94,100
S18556,Christopher Young,67,75,50,56,91
S18557,Paige Ramos,52,61,78,50,95
S18558,Pamela Shah,77,70,41,40,97
S18559,Michele Hall,89,55,76,33,77
S18560,Susan Gallegos,31,72,42,81,94
S18561,Christopher Pearson,67,73,88,51,52
S18562,Christopher Woodward,33,35,98,64,73
S18563,Curtis Dalton,58,72,60,84,91
S18564,Jasmine Bryant,98,74,47,79,97
S18565,Evan Booth,81,54,69,95,78
S18566,Aaron Baker,74,36,56,59,100
S18567,Kelly Warner,53,64,44,99,59
S18568,Darlene Buckley,68,69,78,96,98
S18569,Michael Silva,53,66,87,58,71
S18570,Rebecca Cochran,54,92,66,35,64
S18571,Sarah Olsen,97,62,70,41,100
S18572,Jamie Cochran,67,93,58,90,100
S18573,Bryan Garrett,37,83,36,81,87
S18574,Andrew Clark,36,44,82,84,81
S18575,Nicholas Watson,99,55,75,45,93
S18576,Miss Patty Bright,84,53,71,69,52
S18577,Brian Young,99,84,60,41,100
S18578,Michelle Owens,64,68,64,60,81
S18579,Terry Garcia,33,50,53,79,95
S18580,Michael Mullins,72,63,35,84,93
S18581,Michelle Patterson,30,44,49,80,67
S18582,John Farrell,56,58,95,57,100
S18583,Michael Ortiz,41,35,41,51,100
S18584,Misty Powell,89,61,94,36,57
S18585,Donna Garcia,36,50,85,93,63
S18586,William Martinez,73,33,59,30,100
S18587,Noah White,50,74,66,90,100
S18588,Donald Martinez,51,45,39,67,84
S18589,Dr. Ashley Miller,85,80,50,72,56
S18590,Denise Brewer,64,38,58,53,100
S18591,James Love,89,66,38,95,100
S18592,Roger Schmidt,83,87,88,58,64
S18593,Thomas Hall,46,33,59,53,100
S18594,Jessica Sutton,40,52,77,94,99
S18595,Jason Chaney,54,86,95,82,90
S18596,Brandy Berry,37,39,99,81,90
S18597,Carlos Harrison,92,79,58,40,56
S18598,Jason Guerrero,37,88,44,61,100
S18599,Emily Hill,91,57,33,47,99
S18600,Lindsey Phillips,82,67,41,44,76
S18601,Sheena Serrano,89,97,41,58,53
S18602,Anna Thomas,40,39,49,70,58
S18603,Christina Smith,48,31,56,53,100
S18604,Trevor Molina,88,78,85,78,57
S18605,Steven Carter,72,90,43,34,100
S18606,Melissa Davis,86,76,88,78,91
S18607,Amanda Wolfe,79,90,70,92,74
S18608,Matthew Shaw,52,35,40,57,93
S18609,Vanessa Lopez,53,80,65,88,90
S18610,Amy Johnson,70,92,30,89,100
S18611,Kevin Chen,96,84,76,68,72
S18612,Mark Camacho,54,77,49,76,60
S18613,Katie Jones,83,34,61,88,100
S18614,Michael Moreno MD,85,94,64,93,53
S18615,Rachel Henderson,58,88,60,36,67
S18616,Monica Ramsey,35,57,37,44,100
S18617,Joseph Rice,46,98,87,59,100
S18618,Mitchell Marquez,83,86,72,76,54
S18619,Kristina Welch,60,95,44,80,65
S18620,Melanie Martinez,56,55,34,38,63
S18621,Melanie Short,44,85,31,49,100
S18622,Eric Wilson,71,63,98,56,82
S18623,Taylor Edwards,41,44,80,91,100
S18624,Vanessa Gray,34,53,72,66,76
S18625,Kurt Simmons,78,88,98,35,100
S18626,Regina Mora,88,88,96,53,71
S18627,Christina Hall,42,56,69,64,100
S18628,Reginald Williams,71,87,49,74,53
S18629,Samantha Grant,36,64,38,40,52
S18630,Jennifer Stephens,43,39,54,73,94
S18631,Scott Bailey,71,80,32,36,100
S18632,Susan Morgan,36,36,34,51,88
S18633,Jason Tran,66,58,64,75,100
S18634,Ana Cobb,53,60,89,83,82
S18635,Edward Schmidt,98,87,82,60,62
S18636,Ashley Garcia,79,75,48,74,83
S18637,Thomas Murray,65,78,59,88,100
S18638,Sharon Harris,82,72,99,82,86
S18639,Richard Walker,33,89,75,87,65
S18640,Jennifer Browning MD,58,38,57,97,100
S18641,Eric Stanley,82,60,91,33,82
S18642,David Dunlap,95,63,47,85,92
S18643,Vanessa Thompson,52,70,40,97,100
S18644,Shannon Scott,73,48,52,82,98
S18645,Austin Lewis,33,51,52,71,62
S18646,Sydney Calhoun,66,39,69,83,53
S18647,Sarah Cole,75,46,78,47,96
S18648,Kelsey Carr,78,79,71,60,62
S18649,Christopher Jones,69,65,39,67,91
S18650,Nina Parker,38,80,41,70,53
S18651,Joseph Harris,45,85,77,60,66
S18652,Larry Butler,73,44,89,63,82
S18653,Steven Shelton,72,83,53,51,100
S18654,Amanda Padilla,90,50,40,89,60
S18655,April Potts,88,32,83,60,100
S18656,Robert Navarro,81,87,68,81,90
S18657,Mr. Robert Nunez,70,99,89,37,50
S18658,Marcus Li,92,43,63,66,88
S18659,Brittany Black,58,98,35,91,70
S18660,Mitchell Jackson,65,30,39,35,87
S18661,Terrence Joseph,74,34,79,32,100
S18662,Daniel Fisher,54,59,80,69,78
S18663,Lisa Nunez,63,84,49,97,96
S18664,William Brown,32,48,49,69,75
S18665,Miss Lauren Gomez,58,51,76,44,97
S18666,Ryan Harris,43,32,66,48,79
S18667,David Young,67,49,62,98,81
S18668,Kristi Gonzalez,69,97,86,77,100
S18669,Joshua Collins,94,92,74,46,78
S18670,Daniel Wolfe,97,42,72,81,54
S18671,Derek Frank,34,60,84,86,89
S18672,Kathy Sawyer,51,66,78,73,79
